ISTAT,Provincia,Comune,N°alimentari,N°non alimentari,N°Misti,N° TOT,Sup. alimentari,Sup.non alimentari,Sup.misti,Sup. TOT,Anno
12021,VA,Brinzio,0,0,2,2,0.00,0.00,177.00,177.00,2007
12021,VA,Brinzio,0,0,2,2,0.00,0.00,177.00,177.00,2008
12021,VA,Brinzio,0,0,2,2,0.00,0.00,177.00,177.00,2009
12021,VA,Brinzio,0,0,2,2,0.00,0.00,177.00,177.00,2010
12021,VA,Brinzio,0,0,1,1,0.00,0.00,119.00,119.00,2011
12021,VA,Brinzio,0,0,1,1,0.00,0.00,119.00,119.00,2012
12021,VA,Brinzio,0,0,1,1,0.00,0.00,119.00,119.00,2013
12021,VA,Brinzio,0,0,1,1,0.00,0.00,119.00,119.00,2014
12021,VA,Brinzio,1,0,0,1,50.00,0.00,0.00,50.00,2015
12021,VA,Brinzio,1,0,0,1,50.00,0.00,0.00,50.00,2016
12021,VA,Brinzio,1,0,0,1,50.00,0.00,0.00,50.00,2017
12021,VA,Brinzio,1,0,0,1,50.00,0.00,0.00,50.00,2018
12021,VA,Brinzio,1,0,0,1,50.00,0.00,0.00,50.00,2019
12021,VA,Brinzio,1,0,0,1,40.00,0.00,0.00,40.00,2020
12021,VA,Brinzio,2,0,0,2,90.00,0.00,0.00,90.00,2021
12021,VA,Brinzio,2,0,0,2,90.00,0.00,0.00,90.00,2022
12021,VA,Brinzio,2,0,0,2,90.00,0.00,0.00,90.00,2023
12022,VA,Brissago-Valtravaglia,0,3,0,3,0.00,191.00,0.00,191.00,2005
12022,VA,Brissago-Valtravaglia,0,3,0,3,0.00,191.00,0.00,191.00,2006
12022,VA,Brissago-Valtravaglia,0,5,0,5,0.00,484.00,0.00,484.00,2007
12022,VA,Brissago-Valtravaglia,0,2,0,2,0.00,65.00,0.00,65.00,2008
12022,VA,Brissago-Valtravaglia,0,6,0,6,0.00,498.00,0.00,498.00,2009
12022,VA,Brissago-Valtravaglia,0,6,0,6,0.00,498.00,0.00,498.00,2010
12022,VA,Brissago-Valtravaglia,0,6,0,6,0.00,498.00,0.00,498.00,2011
12022,VA,Brissago-Valtravaglia,0,10,0,10,0.00,573.00,0.00,573.00,2012
12022,VA,Brissago-Valtravaglia,0,10,0,10,0.00,541.00,0.00,541.00,2013
12022,VA,Brissago-Valtravaglia,0,9,0,9,0.00,1190.00,0.00,1190.00,2014
12022,VA,Brissago-Valtravaglia,0,9,0,9,0.00,744.00,0.00,744.00,2015
12022,VA,Brissago-Valtravaglia,0,5,0,5,0.00,444.00,0.00,444.00,2016
12022,VA,Brissago-Valtravaglia,0,5,0,5,0.00,444.00,0.00,444.00,2017
12022,VA,Brissago-Valtravaglia,0,5,0,5,0.00,370.00,0.00,370.00,2018
12022,VA,Brissago-Valtravaglia,0,9,0,9,0.00,653.00,0.00,653.00,2019
12022,VA,Brissago-Valtravaglia,0,8,0,8,0.00,506.00,0.00,506.00,2020
12022,VA,Brissago-Valtravaglia,0,8,0,8,0.00,477.00,0.00,477.00,2021
12022,VA,Brissago-Valtravaglia,1,7,0,8,75.00,352.00,0.00,427.00,2022
12022,VA,Brissago-Valtravaglia,1,7,0,8,75.00,352.00,0.00,427.00,2023
12023,VA,Brunello,0,2,0,2,0.00,225.00,0.00,225.00,2005
12023,VA,Brunello,0,2,0,2,0.00,225.00,0.00,225.00,2006
12023,VA,Brunello,1,2,0,3,42.00,225.00,0.00,267.00,2007
12023,VA,Brunello,1,2,0,3,42.00,225.00,0.00,267.00,2008
12023,VA,Brunello,1,2,1,4,42.00,225.00,80.00,347.00,2009
12023,VA,Brunello,1,1,0,2,85.00,117.00,0.00,202.00,2010
12023,VA,Brunello,1,1,0,2,85.00,117.00,0.00,202.00,2011
12023,VA,Brunello,0,0,0,0,0.00,0.00,0.00,0.00,2012
12023,VA,Brunello,0,0,0,0,0.00,0.00,0.00,0.00,2013
12023,VA,Brunello,0,0,0,0,0.00,0.00,0.00,0.00,2014
12023,VA,Brunello,0,0,0,0,0.00,0.00,0.00,0.00,2015
12023,VA,Brunello,0,0,0,0,0.00,0.00,0.00,0.00,2016
12023,VA,Brunello,0,1,0,1,0.00,50.00,0.00,50.00,2017
12023,VA,Brunello,0,1,0,1,0.00,50.00,0.00,50.00,2018
12023,VA,Brunello,0,1,0,1,0.00,50.00,0.00,50.00,2019
12023,VA,Brunello,0,1,0,1,0.00,50.00,0.00,50.00,2020
12023,VA,Brunello,1,0,0,1,7.00,0.00,0.00,7.00,2022
12023,VA,Brunello,1,0,0,1,7.00,0.00,0.00,7.00,2023
12024,VA,Brusimpiano,1,1,1,3,52.00,32.00,67.00,151.00,2005
12024,VA,Brusimpiano,1,1,1,3,52.00,32.00,67.00,151.00,2006
12024,VA,Brusimpiano,1,1,1,3,52.00,32.00,67.00,151.00,2007
12024,VA,Brusimpiano,1,1,1,3,52.00,32.00,67.00,151.00,2008
12024,VA,Brusimpiano,1,1,1,3,52.00,32.00,67.00,151.00,2009
12024,VA,Brusimpiano,1,1,1,3,52.00,32.00,67.00,151.00,2010
12024,VA,Brusimpiano,1,1,0,2,52.00,32.00,0.00,84.00,2011
12024,VA,Brusimpiano,0,1,1,2,0.00,32.00,52.00,84.00,2012
12024,VA,Brusimpiano,0,1,1,2,0.00,25.00,10.00,35.00,2013
12024,VA,Brusimpiano,0,1,1,2,0.00,25.00,10.00,35.00,2014
12024,VA,Brusimpiano,0,1,1,2,0.00,25.00,10.00,35.00,2015
12024,VA,Brusimpiano,0,1,1,2,0.00,25.00,10.00,35.00,2016
12024,VA,Brusimpiano,0,1,1,2,0.00,25.00,10.00,35.00,2017
12024,VA,Brusimpiano,0,1,1,2,0.00,25.00,10.00,35.00,2018
12024,VA,Brusimpiano,0,1,1,2,0.00,25.00,10.00,35.00,2019
12024,VA,Brusimpiano,0,1,1,2,0.00,25.00,10.00,35.00,2020
12024,VA,Brusimpiano,0,1,1,2,0.00,25.00,10.00,35.00,2021
12024,VA,Brusimpiano,0,1,1,2,0.00,25.00,10.00,35.00,2022
12024,VA,Brusimpiano,0,1,1,2,0.00,25.00,10.00,35.00,2023
12025,VA,Buguggiate,7,25,3,35,481.00,2211.00,197.00,2889.00,2005
12025,VA,Buguggiate,7,23,3,33,481.00,2001.00,197.00,2679.00,2006
12025,VA,Buguggiate,7,18,3,28,383.00,1367.00,197.00,1947.00,2007
12025,VA,Buguggiate,5,18,3,26,307.00,1236.00,197.00,1740.00,2008
12025,VA,Buguggiate,5,19,3,27,307.00,1292.00,197.00,1796.00,2009
12025,VA,Buguggiate,6,21,3,30,322.00,1527.00,197.00,2046.00,2010
12025,VA,Buguggiate,6,22,3,31,260.00,1298.00,197.00,1755.00,2011
12025,VA,Buguggiate,4,19,3,26,140.00,1139.00,197.00,1476.00,2012
12025,VA,Buguggiate,3,19,3,25,130.00,962.00,197.00,1289.00,2013
12025,VA,Buguggiate,3,16,3,22,130.00,982.00,197.00,1309.00,2014
12025,VA,Buguggiate,3,16,3,22,130.00,982.00,197.00,1309.00,2015
12025,VA,Buguggiate,4,17,3,24,149.00,1058.00,197.00,1404.00,2016
12025,VA,Buguggiate,4,17,3,24,149.00,1058.00,197.00,1404.00,2017
12025,VA,Buguggiate,4,17,3,24,149.00,1058.00,197.00,1404.00,2018
12025,VA,Buguggiate,4,17,3,24,149.00,1058.00,197.00,1404.00,2019
12025,VA,Buguggiate,4,17,3,24,149.00,1058.00,197.00,1404.00,2020
12025,VA,Buguggiate,4,17,3,24,149.00,1058.00,197.00,1404.00,2021
12025,VA,Buguggiate,4,17,3,24,149.00,1058.00,197.00,1404.00,2022
12025,VA,Buguggiate,4,17,3,24,149.00,1058.00,197.00,1404.00,2023
12026,VA,Busto Arsizio,151,811,73,1035,7896.00,64170.00,4746.00,76812.00,2005
12026,VA,Busto Arsizio,151,811,73,1035,7896.00,64170.00,4746.00,76812.00,2006
12026,VA,Busto Arsizio,152,975,67,1194,7473.00,64512.00,4259.00,76244.00,2007
12026,VA,Busto Arsizio,156,1009,70,1235,7604.00,66799.00,4534.00,78937.00,2008
12026,VA,Busto Arsizio,149,856,67,1072,7676.00,65121.00,5531.00,78328.00,2009
12026,VA,Busto Arsizio,150,836,70,1056,8069.00,63014.00,5421.00,76504.00,2010
12026,VA,Busto Arsizio,169,897,70,1136,8911.00,66017.00,5391.00,80319.00,2011
12026,VA,Busto Arsizio,172,914,69,1155,8713.00,68175.00,5371.00,82259.00,2012
12026,VA,Busto Arsizio,185,942,72,1199,9088.00,68517.00,5346.00,82951.00,2013
12026,VA,Busto Arsizio,198,947,72,1217,9578.00,69053.00,5346.00,83977.00,2014
12026,VA,Busto Arsizio,206,953,78,1237,9848.00,70341.00,5346.00,85535.00,2015
12026,VA,Busto Arsizio,207,960,79,1246,10040.00,70435.00,5212.00,85687.00,2016
12026,VA,Busto Arsizio,211,957,82,1250,9380.00,70683.00,5548.00,85611.00,2017
12026,VA,Busto Arsizio,216,950,77,1243,9537.00,70870.00,5317.00,85724.00,2018
12026,VA,Busto Arsizio,215,947,81,1243,9288.00,70686.00,5330.00,85304.00,2019
12026,VA,Busto Arsizio,213,960,81,1254,9313.00,70523.00,5330.00,85166.00,2020
12026,VA,Busto Arsizio,216,976,86,1278,9622.00,70766.00,5897.00,86285.00,2021
12026,VA,Busto Arsizio,229,984,86,1299,9786.00,71270.00,5862.00,86918.00,2022
12026,VA,Busto Arsizio,235,997,78,1310,9657.00,72887.00,5581.00,88125.00,2023
12027,VA,Cadegliano-Viconago,3,1,0,4,140.00,120.00,0.00,260.00,2005
12027,VA,Cadegliano-Viconago,3,1,0,4,140.00,120.00,0.00,260.00,2006
12027,VA,Cadegliano-Viconago,3,1,0,4,140.00,120.00,0.00,260.00,2007
12027,VA,Cadegliano-Viconago,3,1,0,4,140.00,120.00,0.00,260.00,2008
12027,VA,Cadegliano-Viconago,3,1,0,4,140.00,120.00,0.00,260.00,2009
12027,VA,Cadegliano-Viconago,3,1,0,4,140.00,120.00,0.00,260.00,2010
12027,VA,Cadegliano-Viconago,0,0,2,2,0.00,0.00,100.00,100.00,2011
12027,VA,Cadegliano-Viconago,0,0,2,2,0.00,0.00,100.00,100.00,2012
12027,VA,Cadegliano-Viconago,0,0,2,2,0.00,0.00,100.00,100.00,2013
12027,VA,Cadegliano-Viconago,0,0,1,1,0.00,0.00,50.00,50.00,2014
12027,VA,Cadegliano-Viconago,0,0,1,1,0.00,0.00,50.00,50.00,2015
12027,VA,Cadegliano-Viconago,0,0,1,1,0.00,0.00,50.00,50.00,2016
12027,VA,Cadegliano-Viconago,0,0,0,0,0.00,0.00,0.00,0.00,2017
12027,VA,Cadegliano-Viconago,0,0,0,0,0.00,0.00,0.00,0.00,2018
12027,VA,Cadegliano-Viconago,0,0,0,0,0.00,0.00,0.00,0.00,2019
12027,VA,Cadegliano-Viconago,0,0,0,0,0.00,0.00,0.00,0.00,2020
12027,VA,Cadegliano-Viconago,0,0,0,0,0.00,0.00,0.00,0.00,2021
12027,VA,Cadegliano-Viconago,0,0,0,0,0.00,0.00,0.00,0.00,2022
12027,VA,Cadegliano-Viconago,0,0,0,0,0.00,0.00,0.00,0.00,2023
12029,VA,Cairate,5,28,3,36,248.00,1275.00,228.00,1751.00,2005
12029,VA,Cairate,5,28,3,36,248.00,1275.00,228.00,1751.00,2006
12029,VA,Cairate,7,32,3,42,497.00,1810.00,228.00,2535.00,2007
12029,VA,Cairate,7,32,3,42,497.00,1825.00,228.00,2550.00,2008
12029,VA,Cairate,6,31,3,40,498.00,1787.00,228.00,2513.00,2009
12029,VA,Cairate,6,30,3,39,506.00,1623.00,228.00,2357.00,2010
12029,VA,Cairate,6,30,3,39,506.00,1605.00,228.00,2339.00,2011
12029,VA,Cairate,6,30,3,39,506.00,1605.00,228.00,2339.00,2012
12029,VA,Cairate,6,30,3,39,506.00,1605.00,228.00,2339.00,2013
12029,VA,Cairate,6,30,3,39,506.00,1605.00,228.00,2339.00,2014
12029,VA,Cairate,6,33,3,42,506.00,1653.00,228.00,2387.00,2015
12029,VA,Cairate,6,31,3,40,506.00,1590.00,228.00,2324.00,2016
12029,VA,Cairate,6,31,3,40,506.00,1590.00,228.00,2324.00,2017
12029,VA,Cairate,6,25,3,34,506.00,1275.00,228.00,2009.00,2018
12029,VA,Cairate,6,25,3,34,506.00,1275.00,228.00,2009.00,2019
12029,VA,Cairate,6,25,3,34,506.00,1275.00,228.00,2009.00,2020
12029,VA,Cairate,6,25,3,34,506.00,1275.00,228.00,2009.00,2021
12029,VA,Cairate,6,25,3,34,506.00,1275.00,228.00,2009.00,2022
12029,VA,Cairate,6,25,3,34,506.00,1275.00,228.00,2009.00,2023
12030,VA,Cantello,6,24,3,33,202.00,1236.00,170.00,1608.00,2005
12030,VA,Cantello,6,24,3,33,202.00,1236.00,170.00,1608.00,2006
12030,VA,Cantello,6,24,3,33,202.00,1236.00,170.00,1608.00,2007
12030,VA,Cantello,6,24,3,33,202.00,1236.00,170.00,1608.00,2008
12030,VA,Cantello,6,24,0,30,202.00,1420.00,0.00,1622.00,2009
12030,VA,Cantello,6,24,0,30,202.00,1420.00,0.00,1622.00,2010
12030,VA,Cantello,6,24,0,30,202.00,1420.00,0.00,1622.00,2011
12030,VA,Cantello,6,24,0,30,202.00,2880.00,0.00,3082.00,2012
12030,VA,Cantello,6,24,0,30,202.00,2880.00,0.00,3082.00,2013
12030,VA,Cantello,6,24,0,30,202.00,2880.00,0.00,3082.00,2014
12030,VA,Cantello,6,24,0,30,202.00,2880.00,0.00,3082.00,2015
12030,VA,Cantello,6,24,0,30,202.00,2880.00,0.00,3082.00,2016
12030,VA,Cantello,6,24,0,30,202.00,2880.00,0.00,3082.00,2017
12030,VA,Cantello,9,19,0,28,452.00,1135.00,0.00,1587.00,2018
12030,VA,Cantello,9,19,0,28,452.00,1135.00,0.00,1587.00,2019
12030,VA,Cantello,9,19,0,28,452.00,1135.00,0.00,1587.00,2020
12030,VA,Cantello,9,19,0,28,452.00,1135.00,0.00,1587.00,2021
12030,VA,Cantello,9,19,0,28,452.00,1135.00,0.00,1587.00,2022
12030,VA,Cantello,9,19,0,28,452.00,1135.00,0.00,1587.00,2023
12031,VA,Caravate,0,7,3,10,0.00,348.00,185.00,533.00,2005
12031,VA,Caravate,0,7,3,10,0.00,348.00,185.00,533.00,2006
12031,VA,Caravate,0,7,3,10,0.00,348.00,185.00,533.00,2007
12031,VA,Caravate,0,7,3,10,0.00,348.00,185.00,533.00,2008
12031,VA,Caravate,0,7,3,10,0.00,348.00,185.00,533.00,2009
12031,VA,Caravate,1,8,3,12,0.00,348.00,185.00,533.00,2010
12031,VA,Caravate,1,9,3,13,0.00,477.00,185.00,662.00,2011
12031,VA,Caravate,0,9,4,13,0.00,477.00,265.00,742.00,2012
12031,VA,Caravate,0,9,4,13,0.00,477.00,265.00,742.00,2013
12031,VA,Caravate,0,9,3,12,0.00,477.00,235.00,712.00,2014
12031,VA,Caravate,0,9,3,12,0.00,477.00,235.00,712.00,2015
12031,VA,Caravate,3,7,3,13,225.00,1129.00,1241.00,2595.00,2016
12031,VA,Caravate,3,7,3,13,225.00,1129.00,1241.00,2595.00,2017
12031,VA,Caravate,3,7,3,13,225.00,1129.00,1241.00,2595.00,2018
12031,VA,Caravate,3,7,3,13,225.00,1099.00,1241.00,2565.00,2019
12031,VA,Caravate,3,7,3,13,225.00,1099.00,1241.00,2565.00,2020
12031,VA,Caravate,3,7,3,13,225.00,1099.00,1241.00,2565.00,2021
12031,VA,Caravate,3,7,3,13,225.00,1099.00,1241.00,2565.00,2022
12031,VA,Caravate,3,7,3,13,225.00,1099.00,1241.00,2565.00,2023
12032,VA,Cardano al Campo,20,71,10,101,1022.00,4698.00,465.00,6185.00,2005
12032,VA,Cardano al Campo,20,71,10,101,1022.00,4698.00,465.00,6185.00,2006
12032,VA,Cardano al Campo,26,69,12,107,1558.00,4401.00,498.00,6457.00,2007
12032,VA,Cardano al Campo,26,69,12,107,1558.00,4401.00,498.00,6457.00,2008
12032,VA,Cardano al Campo,30,68,3,101,1621.00,4213.00,228.00,6062.00,2009
12032,VA,Cardano al Campo,31,68,3,102,1621.00,4213.00,228.00,6062.00,2010
12032,VA,Cardano al Campo,21,56,3,80,1219.00,3608.00,228.00,5055.00,2011
12032,VA,Cardano al Campo,20,72,4,96,1459.00,4368.00,235.00,6062.00,2012
12032,VA,Cardano al Campo,20,72,4,96,1459.00,4368.00,235.00,6062.00,2013
12032,VA,Cardano al Campo,19,76,4,99,1459.00,4368.00,235.00,6062.00,2014
12032,VA,Cardano al Campo,19,76,4,99,1459.00,4368.00,235.00,6062.00,2015
12032,VA,Cardano al Campo,19,76,4,99,1459.00,4368.00,235.00,6062.00,2016
12032,VA,Cardano al Campo,18,76,4,98,1367.00,4288.00,235.00,5890.00,2017
12032,VA,Cardano al Campo,44,107,0,151,1019.00,671.00,0.00,1690.00,2018
12032,VA,Cardano al Campo,44,107,0,151,1019.00,671.00,0.00,1690.00,2019
12032,VA,Cardano al Campo,44,107,0,151,1019.00,671.00,0.00,1690.00,2020
12032,VA,Cardano al Campo,44,107,0,151,1019.00,671.00,0.00,1690.00,2021
12032,VA,Cardano al Campo,44,107,0,151,1019.00,671.00,0.00,1690.00,2022
12032,VA,Cardano al Campo,44,107,0,151,1019.00,671.00,0.00,1690.00,2023
12033,VA,Carnago,14,34,0,48,656.00,1671.00,0.00,2327.00,2005
12033,VA,Carnago,14,34,0,48,656.00,1671.00,0.00,2327.00,2006
12033,VA,Carnago,15,34,0,49,726.00,1671.00,0.00,2397.00,2007
12033,VA,Carnago,15,30,0,45,726.00,1313.00,0.00,2039.00,2008
12033,VA,Carnago,12,30,1,43,600.00,1615.00,37.00,2252.00,2009
12033,VA,Carnago,12,36,1,49,600.00,1650.00,37.00,2287.00,2010
12033,VA,Carnago,12,36,1,49,600.00,1650.00,37.00,2287.00,2011
12033,VA,Carnago,12,35,1,48,600.00,1620.00,37.00,2257.00,2012
12033,VA,Carnago,14,19,0,33,540.00,1105.00,0.00,1645.00,2013
12033,VA,Carnago,14,19,0,33,540.00,1105.00,0.00,1645.00,2014
12033,VA,Carnago,14,19,0,33,541.00,1104.00,0.00,1645.00,2015
12033,VA,Carnago,14,19,0,33,541.00,1104.00,0.00,1645.00,2016
12033,VA,Carnago,14,19,0,33,541.00,1104.00,0.00,1645.00,2017
12033,VA,Carnago,14,19,0,33,541.00,1104.00,0.00,1645.00,2018
12033,VA,Carnago,14,19,0,33,541.00,1104.00,0.00,1645.00,2019
12033,VA,Carnago,14,19,0,33,541.00,1104.00,0.00,1645.00,2020
12033,VA,Carnago,14,19,0,33,541.00,1104.00,0.00,1645.00,2021
12033,VA,Carnago,14,19,0,33,541.00,1104.00,0.00,1645.00,2022
12033,VA,Carnago,14,19,0,33,541.00,1104.00,0.00,1645.00,2023
12034,VA,Caronno Pertusella,19,87,4,110,846.00,6362.00,275.00,7483.00,2005
12034,VA,Caronno Pertusella,19,87,4,110,846.00,6362.00,275.00,7483.00,2006
12034,VA,Caronno Pertusella,21,107,4,132,1138.00,7605.00,289.00,9032.00,2007
12034,VA,Caronno Pertusella,21,107,4,132,1138.00,7605.00,289.00,9032.00,2008
12034,VA,Caronno Pertusella,21,107,4,132,1138.00,7605.00,289.00,9032.00,2009
12034,VA,Caronno Pertusella,18,107,4,129,1075.00,7605.00,289.00,8969.00,2010
12034,VA,Caronno Pertusella,18,79,5,102,1075.00,7605.00,289.00,8969.00,2011
12034,VA,Caronno Pertusella,18,79,5,102,1075.00,7605.00,289.00,8969.00,2012
12034,VA,Caronno Pertusella,18,79,5,102,1075.00,7605.00,289.00,8969.00,2013
12034,VA,Caronno Pertusella,10,37,5,52,58.00,1415.00,289.00,1762.00,2014
12034,VA,Caronno Pertusella,10,37,5,52,58.00,1415.00,289.00,1762.00,2015
12034,VA,Caronno Pertusella,10,37,5,52,58.00,1415.00,289.00,1762.00,2016
12034,VA,Caronno Pertusella,10,37,5,52,58.00,1415.00,289.00,1762.00,2017
12034,VA,Caronno Pertusella,10,37,5,52,58.00,1415.00,289.00,1762.00,2018
12034,VA,Caronno Pertusella,10,37,5,52,58.00,1415.00,289.00,1762.00,2019
12034,VA,Caronno Pertusella,10,37,5,52,58.00,1415.00,289.00,1762.00,2020
12034,VA,Caronno Pertusella,10,37,5,52,58.00,1415.00,289.00,1762.00,2021
12034,VA,Caronno Pertusella,10,37,5,52,58.00,1415.00,289.00,1762.00,2022
12034,VA,Caronno Pertusella,10,37,5,52,58.00,1415.00,289.00,1762.00,2023
12035,VA,Caronno Varesino,4,9,4,17,140.00,388.00,195.00,723.00,2005
12035,VA,Caronno Varesino,4,9,4,17,140.00,388.00,195.00,723.00,2006
12035,VA,Caronno Varesino,4,9,4,17,140.00,388.00,195.00,723.00,2007
12035,VA,Caronno Varesino,4,9,4,17,140.00,388.00,195.00,723.00,2008
12035,VA,Caronno Varesino,4,9,4,17,140.00,388.00,195.00,723.00,2009
12035,VA,Caronno Varesino,4,12,4,20,140.00,852.00,195.00,1187.00,2010
12035,VA,Caronno Varesino,5,9,0,14,150.00,690.00,0.00,840.00,2011
12035,VA,Caronno Varesino,4,15,0,19,141.00,1186.00,0.00,1327.00,2012
12035,VA,Caronno Varesino,4,17,1,22,141.00,1490.00,57.00,1688.00,2013
12035,VA,Caronno Varesino,4,16,1,21,141.00,1375.00,57.00,1573.00,2014
12035,VA,Caronno Varesino,4,16,1,21,141.00,1375.00,57.00,1573.00,2015
12035,VA,Caronno Varesino,3,16,1,20,101.00,1375.00,57.00,1533.00,2016
12035,VA,Caronno Varesino,3,16,1,20,101.00,1375.00,57.00,1533.00,2017
12035,VA,Caronno Varesino,3,16,1,20,101.00,1375.00,57.00,1533.00,2018
12035,VA,Caronno Varesino,3,16,1,20,101.00,1375.00,57.00,1533.00,2019
12035,VA,Caronno Varesino,3,16,1,20,101.00,1375.00,57.00,1533.00,2020
12035,VA,Caronno Varesino,3,16,1,20,101.00,1375.00,57.00,1533.00,2021
12035,VA,Caronno Varesino,3,16,1,20,101.00,1375.00,57.00,1533.00,2022
12035,VA,Caronno Varesino,3,16,1,20,101.00,1375.00,57.00,1533.00,2023
12036,VA,Casale Litta,1,5,0,6,60.00,149.00,0.00,209.00,2005
12036,VA,Casale Litta,1,5,0,6,60.00,149.00,0.00,209.00,2006
12036,VA,Casale Litta,1,5,0,6,60.00,149.00,0.00,209.00,2007
12036,VA,Casale Litta,1,5,0,6,60.00,149.00,0.00,209.00,2008
12036,VA,Casale Litta,1,5,0,6,60.00,149.00,0.00,209.00,2009
12036,VA,Casale Litta,1,5,0,6,60.00,149.00,0.00,209.00,2010
12036,VA,Casale Litta,0,0,0,0,0.00,0.00,0.00,0.00,2011
12036,VA,Casale Litta,0,0,1,1,0.00,0.00,23.00,23.00,2012
12036,VA,Casale Litta,0,0,1,1,0.00,0.00,23.00,23.00,2013
12036,VA,Casale Litta,0,0,1,1,0.00,0.00,23.00,23.00,2014
12036,VA,Casale Litta,0,0,1,1,0.00,0.00,23.00,23.00,2015
12036,VA,Casale Litta,0,0,0,0,0.00,0.00,0.00,0.00,2016
12036,VA,Casale Litta,0,0,0,0,0.00,0.00,0.00,0.00,2017
12036,VA,Casale Litta,0,0,0,0,0.00,0.00,0.00,0.00,2018
12036,VA,Casale Litta,0,0,0,0,0.00,0.00,0.00,0.00,2019
12036,VA,Casale Litta,0,0,0,0,0.00,0.00,0.00,0.00,2020
12036,VA,Casale Litta,0,0,0,0,0.00,0.00,0.00,0.00,2021
12036,VA,Casale Litta,0,0,0,0,0.00,0.00,0.00,0.00,2022
12036,VA,Casale Litta,0,0,0,0,0.00,0.00,0.00,0.00,2023
12037,VA,Casalzuigno,1,3,1,5,89.00,249.00,24.00,362.00,2005
12037,VA,Casalzuigno,1,3,1,5,89.00,249.00,24.00,362.00,2006
12037,VA,Casalzuigno,2,3,1,6,104.00,249.00,24.00,377.00,2007
12037,VA,Casalzuigno,2,3,1,6,104.00,249.00,24.00,377.00,2008
12037,VA,Casalzuigno,2,3,1,6,104.00,249.00,24.00,377.00,2009
12037,VA,Casalzuigno,2,3,1,6,104.00,249.00,24.00,377.00,2010
12037,VA,Casalzuigno,2,5,1,8,104.00,373.00,24.00,501.00,2011
12037,VA,Casalzuigno,2,5,1,8,104.00,373.00,24.00,501.00,2012
12037,VA,Casalzuigno,2,5,1,8,154.00,373.00,24.00,551.00,2013
12037,VA,Casalzuigno,2,5,1,8,154.00,373.00,24.00,551.00,2014
12037,VA,Casalzuigno,2,5,1,8,154.00,373.00,24.00,551.00,2015
12037,VA,Casalzuigno,2,5,1,8,154.00,373.00,24.00,551.00,2016
12037,VA,Casalzuigno,2,5,1,8,154.00,373.00,24.00,551.00,2017
12037,VA,Casalzuigno,2,5,1,8,154.00,373.00,24.00,551.00,2018
12037,VA,Casalzuigno,2,5,1,8,154.00,373.00,24.00,551.00,2019
12037,VA,Casalzuigno,2,5,1,8,154.00,373.00,24.00,551.00,2020
12037,VA,Casalzuigno,1,2,1,4,60.00,250.00,24.00,334.00,2021
12037,VA,Casalzuigno,1,2,1,4,60.00,250.00,24.00,334.00,2022
12037,VA,Casalzuigno,1,2,1,4,60.00,250.00,24.00,334.00,2023
12038,VA,Casciago,15,9,0,24,294.00,591.00,0.00,885.00,2005
12038,VA,Casciago,15,9,0,24,294.00,591.00,0.00,885.00,2006
12038,VA,Casciago,15,9,0,24,294.00,591.00,0.00,885.00,2007
12038,VA,Casciago,15,11,0,26,294.00,735.00,0.00,1029.00,2008
12038,VA,Casciago,15,11,0,26,294.00,735.00,0.00,1029.00,2009
12038,VA,Casciago,7,5,0,12,705.00,1665.00,0.00,2370.00,2010
12038,VA,Casciago,7,5,0,12,705.00,1665.00,0.00,2370.00,2011
12038,VA,Casciago,7,5,0,12,705.00,1665.00,0.00,2370.00,2012
12038,VA,Casciago,5,5,0,10,544.00,1788.00,0.00,2332.00,2013
12038,VA,Casciago,5,5,0,10,544.00,1788.00,0.00,2332.00,2014
12038,VA,Casciago,5,4,0,9,544.00,1704.00,0.00,2248.00,2015
12038,VA,Casciago,4,4,0,8,401.00,1702.00,0.00,2103.00,2016
12038,VA,Casciago,4,4,0,8,401.00,1702.00,0.00,2103.00,2017
12038,VA,Casciago,3,4,0,7,331.00,1702.00,0.00,2033.00,2018
12038,VA,Casciago,4,4,0,8,226.00,385.00,0.00,611.00,2019
12038,VA,Casciago,4,4,0,8,226.00,385.00,0.00,611.00,2020
12038,VA,Casciago,4,4,0,8,226.00,385.00,0.00,611.00,2021
12038,VA,Casciago,4,4,0,8,226.00,385.00,0.00,611.00,2022
12038,VA,Casciago,4,4,0,8,226.00,385.00,0.00,611.00,2023
12039,VA,Casorate Sempione,25,36,2,63,1303.00,2573.00,91.00,3967.00,2005
12039,VA,Casorate Sempione,25,36,2,63,1303.00,2573.00,91.00,3967.00,2006
12039,VA,Casorate Sempione,25,36,2,63,1303.00,2573.00,91.00,3967.00,2007
12039,VA,Casorate Sempione,24,34,2,60,1278.00,2405.00,91.00,3774.00,2008
12039,VA,Casorate Sempione,24,37,1,62,1278.00,2544.00,49.00,3871.00,2009
12039,VA,Casorate Sempione,24,39,1,64,1278.00,2817.00,49.00,4144.00,2010
12039,VA,Casorate Sempione,24,37,1,62,1292.00,2933.00,49.00,4274.00,2011
12039,VA,Casorate Sempione,25,36,1,62,1340.00,2831.00,43.00,4214.00,2012
12039,VA,Casorate Sempione,25,35,1,61,1340.00,2741.00,43.00,4124.00,2013
12039,VA,Casorate Sempione,25,35,1,61,1340.00,2743.00,43.00,4126.00,2014
12039,VA,Casorate Sempione,25,36,1,62,1340.00,2804.00,43.00,4187.00,2015
